timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-11 02:55:58,244740336,ANTI-LOPE,Vrachtschip,"51.85100, 5.85101",opvaart,39,5
2025-12-11 03:21:22,211439370,SCHLOSS CHAMBORD,Tanker,"51.85079, 6.13642",opvaart,110,12
2025-12-11 03:21:23,205309890,TAZ,Vrachtschip,"51.83221, 6.19336",afvaart,190,13
2025-12-11 03:28:54,244669400,MADELIEF,Vrachtschip,"51.86429, 5.98355",opvaart,110,12
2025-12-11 03:30:28,244392562,AMICA,Vrachtschip,"51.89893, 5.59616",afvaart,135,12
2025-12-11 03:30:30,205585290,LAZARO,Vrachtschip,"51.85311, 6.09113",opvaart,135,12
2025-12-11 03:36:51,244740497,ANORA,Vrachtschip,"51.89605, 5.71139",afvaart,55,8
2025-12-11 03:42:20,211689390,RHENUS DUISBURG,Vrachtschip,"51.81510, 6.27433",afvaart,187,22
2025-12-11 03:48:54,211511410,,,"51.85371, 6.08764",afvaart,,
2025-12-11 03:50:27,244730044,TOSSA,Vrachtschip,"51.88920, 5.70127",afvaart,126,13
2025-12-11 03:56:15,244700802,SANSTOARM,Vrachtschip,"52.23252, 6.15564",afvaart,62,7
2025-12-11 04:08:15,244370856,BLUE OLIVIA,Tanker,"51.90358, 6.00834",opvaart,110,12
2025-12-11 04:16:02,244750633,VEERHAVEN III,Vrachtschip,"51.84802, 6.12061",opvaart,270,23
2025-12-11 04:25:50,244660189,INITIUM,Vrachtschip,"51.88281, 5.75021",afvaart,105,11
2025-12-11 04:34:31,244660926,EL TEIDE,Vrachtschip,"51.85843, 6.07553",opvaart,106,13
2025-12-11 04:40:45,244043389,PAUL,Vrachtschip,"52.14091, 6.19068",afvaart,110,12
2025-12-11 04:43:39,211491460,EILTANK 232,Onbekend,"51.85358, 6.08746",afvaart,110,12
2025-12-11 04:47:16,211285490,BRINJAL,Tanker,"51.89772, 5.63634",opvaart,110,16
2025-12-11 04:50:04,244579288,SWISS LNG II,Tanker,"51.89753, 5.55165",opvaart,135,18
2025-12-11 04:56:10,218041250,BIRGIT DEYMANN,Tanker,"51.85033, 6.14231",afvaart,86,11
2025-12-11 05:07:09,244070618,RWS 43,Onbekend,"51.85943, 5.83950",opvaart,19,6
2025-12-11 05:07:35,211190840,VATERLAND,Vrachtschip,"51.85066, 6.13807",opvaart,82,9
2025-12-11 05:08:31,211496350,EILTANK 42,Tanker,"51.86313, 5.98431",opvaart,110,12
2025-12-11 05:08:53,244183511,DUTCH MELODY,Passagiersschip,"51.82964, 6.20627",opvaart,110,12
2025-12-11 05:09:57,211476060,HERKULES X,Vrachtschip,"51.89399, 5.67365",afvaart,109,24
2025-12-11 05:10:28,244677274,INITIO,Vrachtschip,"51.90176, 6.01213",opvaart,86,10
2025-12-11 05:11:38,211883840,ALLEGRETTO,Onbekend,"51.82817, 6.21432",opvaart,110,12
2025-12-11 05:12:53,211285050,MAIN,Vrachtschip,"51.95826, 5.65206",opvaart,105,11
2025-12-11 05:21:15,244710225,CTT HENGELO,Onbekend,"52.15259, 6.18625",opvaart,110,12
2025-12-11 05:22:34,244700229,VOLARE,Onbekend,"51.86173, 6.06923",opvaart,110,11
2025-12-11 05:29:46,244010304,FUNDAMENT,Vrachtschip,"51.84892, 5.81778",afvaart,85,8
2025-12-11 05:30:19,244620946,VEERHAVEN IX,Vrachtschip,"51.89877, 5.60171",afvaart,193,35
2025-12-11 05:31:02,244060192,,,"51.86247, 5.98367",opvaart,,
2025-12-11 05:38:46,269057103,DCS AMETHYST 2,Passagiersschip,"51.89377, 5.69262",afvaart,110,12
2025-12-11 05:41:44,244131563,OOSTENWIND,Vrachtschip,"51.86254, 5.98376",opvaart,136,12
2025-12-11 05:42:33,211476070,HERKULES XII,Onbekend,"51.89845, 5.63302",afvaart,185,11
2025-12-11 05:43:44,205585490,GOTCHA,Vrachtschip,"51.86267, 6.06654",opvaart,136,12
2025-12-11 05:44:52,244630251,SALVA,Vrachtschip,"51.84119, 6.16913",opvaart,110,12
2025-12-11 05:44:53,211893910,BON VOYAGE,Onbekend,"51.85020, 6.13821",afvaart,84,10
2025-12-11 05:44:54,211511630,,,"51.88063, 6.00475",afvaart,,
2025-12-11 05:45:15,211645510,MARGRET DEYMANN,Tanker,"51.85367, 6.08772",afvaart,110,12
2025-12-11 05:47:23,205206490,TUNICA,Vrachtschip,"52.13555, 6.19684",afvaart,80,9
2025-12-11 05:49:08,211476600,,,"51.86702, 5.83302",afvaart,,
2025-12-11 05:50:45,244010253,VEERHAVEN VII,Vrachtschip,"51.82531, 6.24074",opvaart,270,23
2025-12-11 05:51:05,211368460,MARCO POLO,Tanker,"51.89907, 5.61832",afvaart,110,12
2025-12-11 05:56:48,244710214,PELIKAAN,Vrachtschip,"51.84925, 6.14299",afvaart,81,10
2025-12-11 05:56:55,244001596,MOOREA,Tanker,"51.89827, 5.63922",afvaart,135,12
2025-12-11 05:59:42,244700744,SAEFTINGE,Onbekend,"51.85763, 6.08941",opvaart,82,8
2025-12-11 06:00:59,244700830,RIVER PRIDE,Tanker,"51.89952, 5.62400",opvaart,86,11
2025-12-11 06:05:03,244819057,,,"51.85366, 6.08759",afvaart,,
2025-12-11 06:08:10,244700895,FENNA,Onbekend,"52.01366, 6.12819",afvaart,58,8
2025-12-11 06:08:51,205498490,RIO Y MAR,Onbekend,"51.85060, 6.13757",afvaart,80,9
2025-12-11 06:10:44,211443110,FRANKEN,Vrachtschip,"51.83388, 6.18497",opvaart,110,12
2025-12-11 06:12:05,244660587,MARLOU,Tanker,"51.86314, 5.98410",opvaart,82,10
2025-12-11 06:18:35,269057076,AURELIA,Passagiersschip,"51.89067, 5.69639",afvaart,135,12
2025-12-11 06:19:31,211664370,TIZIAN,Tanker,"51.89976, 5.62101",afvaart,110,11
2025-12-11 06:21:13,244000575,,,"51.87880, 5.95814",afvaart,,
2025-12-11 06:28:26,244670263,W.DE BEIJER SR.,Vrachtschip,"51.84874, 6.14212",afvaart,172,12
2025-12-11 06:32:45,244192305,ISSA,Tanker,"51.85596, 6.09154",opvaart,86,10
2025-12-11 06:37:06,211855130,MELBOURNE,Tanker,"51.89993, 5.60229",afvaart,85,10
2025-12-11 06:38:16,244730507,TEMPORE,Vrachtschip,"51.86488, 5.98517",opvaart,85,8
2025-12-11 06:40:15,211234090,FAIRPLAY,Vrachtschip,"51.86022, 6.07216",opvaart,105,10
2025-12-11 06:41:05,244670476,ALBATROS,Vrachtschip,"51.83033, 6.20107",opvaart,81,10
2025-12-11 06:41:32,269057489,VIKING MANI,Passagiersschip,"51.85320, 6.08722",afvaart,135,12
2025-12-11 06:41:43,205244590,ENAXOR,Vrachtschip,"51.86272, 5.98375",opvaart,105,10
2025-12-11 06:42:01,244670833,CADANZ,Vrachtschip,"51.85537, 6.09098",afvaart,85,10
2025-12-11 06:43:05,244660797,ADELANTE,Vrachtschip,"51.85017, 6.14252",afvaart,110,12
2025-12-11 06:44:03,205383490,,,"51.88158, 5.98063",afvaart,,
2025-12-11 06:45:25,205555190,COMMODORE,Tanker,"51.85369, 6.08771",afvaart,110,12
2025-12-11 06:48:40,244013109,ESTO FIDELIS,Vrachtschip,"51.95352, 5.65776",afvaart,80,9
2025-12-11 06:50:42,244670710,SPERANZA,Onbekend,"51.96924, 5.81040",opvaart,80,9
2025-12-11 06:52:19,244822424,INSPIRATION,Tanker,"51.86326, 5.98400",opvaart,125,15
2025-12-11 06:52:45,244750219,DIVITIAE,Vrachtschip,"51.89195, 5.70274",afvaart,77,8
2025-12-11 07:01:53,244660339,BASTA,Onbekend,"51.90312, 6.00747",opvaart,82,11
2025-12-11 07:02:40,244110011,HEVO,Vrachtschip,"52.16507, 6.28377",afvaart,63,7
2025-12-11 07:04:03,244130438,EUROPA,Vrachtschip,"51.86899, 5.98431",opvaart,135,16
2025-12-11 07:04:08,244180626,WAALPLUS,Onbekend,"51.87062, 6.04428",afvaart,32,6
2025-12-11 07:07:35,244140957,DEO FAVENTE,Vrachtschip,"51.89759, 6.01973",afvaart,86,12
2025-12-11 07:14:01,211645330,CHANTAL,Tanker,"51.86371, 6.06455",opvaart,111,12
2025-12-11 07:17:08,244314861,HESTIA,Vrachtschip,"52.13987, 6.19078",opvaart,110,12
2025-12-11 07:18:07,244670805,SPERANZA,Onbekend,"52.25123, 6.14399",opvaart,110,11
2025-12-11 07:18:29,244150209,VLIELAND,Vrachtschip,"51.90064, 6.01463",opvaart,110,12
2025-12-11 07:18:34,244372228,MERSCH,Tanker,"51.85565, 6.08972",afvaart,82,10
2025-12-11 07:18:37,244650845,NOORDSTER II,Vrachtschip,"52.10828, 6.13021",afvaart,69,8
2025-12-11 07:22:05,244110268,,,"51.85405, 6.08736",afvaart,,
2025-12-11 07:22:10,244040505,RENOVATIO,Tanker,"51.89393, 5.68965",afvaart,86,10
2025-12-11 07:22:25,244377391,STOLT LUDWIGSHAFEN,Tanker,"51.82347, 6.23913",opvaart,135,18
2025-12-11 07:24:31,211268380,OTHELLO,Tanker,"51.83241, 6.18870",opvaart,110,12
2025-12-11 07:25:08,205576790,SCHELDEDAM,Vrachtschip,"51.90333, 6.00848",opvaart,80,10
2025-12-11 07:29:55,269057141,,,"51.85363, 6.08684",afvaart,,
2025-12-11 07:30:37,244620910,INGE,Onbekend,"51.85462, 6.08648",afvaart,183,6
2025-12-11 07:31:27,244620321,PEALKO,Vrachtschip,"52.15801, 6.22751",opvaart,110,12
2025-12-11 07:35:40,211506640,RHENUS LUENEN -KVB-,Onbekend,"51.88254, 5.75740",afvaart,188,12
2025-12-11 07:37:39,244670181,SERVICE 3,Onbekend,"51.84832, 6.12590",afvaart,35,6
2025-12-11 07:46:12,211182160,,,"51.88116, 5.99346",afvaart,,
2025-12-11 07:47:07,244944994,VIGO,Vrachtschip,"51.85392, 6.08757",afvaart,135,18
2025-12-11 07:47:17,244660107,GERDA,Vrachtschip,"51.89800, 5.64954",afvaart,110,12
2025-12-11 07:47:47,244001862,SELENE,Vrachtschip,"51.85075, 6.13949",afvaart,105,10
2025-12-11 07:48:34,244730346,RENSKE,Tanker,"51.83159, 6.19460",opvaart,55,8
2025-12-11 07:49:33,244710202,HERA,Onbekend,"51.87796, 6.03544",afvaart,81,10
2025-12-11 07:50:11,205506690,,,"51.88027, 5.98283",opvaart,,
2025-12-11 07:50:40,244737852,AM EXPLORER,Vrachtschip,"51.85382, 6.08734",afvaart,110,12
2025-12-11 07:52:42,244317231,COLORADO,Vrachtschip,"51.85363, 6.08789",afvaart,105,11
2025-12-11 07:52:43,244670858,DANALOU,Tanker,"51.82994, 6.20387",opvaart,85,10
2025-12-11 07:54:44,244660287,TERRA,Vrachtschip,"51.89735, 5.58071",afvaart,110,12
2025-12-11 07:55:03,244690409,CALANDPLUS,Onbekend,"51.86934, 6.04574",opvaart,36,6
2025-12-11 07:55:50,244002553,SEDULO,Vrachtschip,"51.85066, 6.13773",afvaart,79,9
2025-12-11 07:57:17,244690245,LEONORE,Onbekend,"52.01515, 6.12793",afvaart,80,9
2025-12-11 07:58:47,244721464,,,"51.88141, 5.75283",opvaart,,
2025-12-11 07:59:09,244630436,REMBRANDT VAN RIJN,Passagiersschip,"51.81933, 6.24795",opvaart,110,11
2025-12-11 08:06:40,244790375,VUELTA,Vrachtschip,"52.16392, 6.24552",opvaart,110,12
2025-12-11 08:07:12,244660447,UNION 2,Onbekend,"51.85651, 6.09270",afvaart,80,9
2025-12-11 08:07:19,211511840,LEONIE DEYMANN,Tanker,"51.86311, 5.98336",opvaart,110,12
2025-12-11 08:07:31,244780627,HYDRA,Vrachtschip,"51.86504, 6.06100",opvaart,86,10
2025-12-11 08:07:56,244733611,DRAGONFLY 3,Vrachtschip,"51.85058, 6.13963",afvaart,110,12
2025-12-11 08:11:54,244059064,GENERAL,Onbekend,"51.86332, 5.98375",opvaart,85,10
2025-12-11 08:15:41,211386030,BERNHARD DETTMER,Tanker,"51.86953, 5.80106",afvaart,100,10
2025-12-11 08:23:50,244690367,MARSJA,Tanker,"51.85381, 6.08654",afvaart,110,12
2025-12-11 08:24:23,244210279,EXCELSIOR,Onbekend,"51.83610, 6.17465",afvaart,135,13
2025-12-11 08:25:26,253242258,MERAPI,Tanker,"51.85736, 6.08268",opvaart,135,12
2025-12-11 08:25:29,244060084,EXUMA,Onbekend,"52.16573, 6.29455",opvaart,55,7
2025-12-11 08:25:33,244660404,MERCURY,Tanker,"51.84932, 6.13584",afvaart,86,12
2025-12-11 08:30:50,244730834,ZUIDENWIND,Vrachtschip,"51.83182, 6.19493",opvaart,91,11
2025-12-11 08:35:52,244660048,,,"51.85363, 6.08752",afvaart,,
2025-12-11 08:37:11,211540670,PRETORIA,Vrachtschip,"51.90243, 6.01027",opvaart,110,13
2025-12-11 08:43:00,244660180,VOLONTA,Vrachtschip,"51.86246, 5.98389",opvaart,110,11
2025-12-11 08:43:56,244620704,LUTIN,Vrachtschip,"51.87064, 5.88822",afvaart,135,12
2025-12-11 08:44:09,244650842,SELA,Onbekend,"51.85609, 6.09151",afvaart,80,9
2025-12-11 08:44:48,244770459,PALERMO,Onbekend,"51.85061, 6.14121",afvaart,105,11
2025-12-11 08:47:30,244076547,POUWEL S,Tanker,"51.85076, 6.09300",opvaart,125,12
2025-12-11 08:47:55,244700833,MARTINA 2,Onbekend,"51.87015, 6.04217",afvaart,35,6
2025-12-11 08:52:21,244780245,VIA NOVA,Onbekend,"51.86581, 6.05821",afvaart,,1
2025-12-11 08:53:23,244870478,PRODIGIO,Vrachtschip,"51.83562, 6.18106",opvaart,110,11
2025-12-11 09:00:18,244740336,ANTI-LOPE,Vrachtschip,"51.85099, 5.85099",opvaart,39,5
2025-12-11 09:02:40,244860573,VIANEN,Tanker,"51.83113, 6.19771",opvaart,82,10
2025-12-11 09:04:18,211489060,,,"51.85366, 6.08736",afvaart,,
2025-12-11 09:04:26,244150552,GELDERLAND,Onbekend,"51.85271, 5.85573",opvaart,10,4
2025-12-11 09:09:55,244670182,SERVICE 4,Onbekend,"51.85003, 6.13228",afvaart,35,6
2025-12-11 09:10:55,244660302,WERCHINA,Vrachtschip,"51.87824, 5.78471",afvaart,110,12
2025-12-11 09:17:38,253242499,ALIZE,Tanker,"51.85888, 6.07971",afvaart,110,12
2025-12-11 09:19:47,244690318,,,"51.86974, 5.98880",opvaart,,
2025-12-11 09:21:37,211439370,SCHLOSS CHAMBORD,Tanker,"51.85079, 6.13642",opvaart,110,12
2025-12-11 09:24:10,244670533,MERWELAND,Vrachtschip,"51.85657, 6.08737",afvaart,79,9
2025-12-11 09:24:45,244650996,FIVEL,Vrachtschip,"51.87518, 5.79055",afvaart,65,9
2025-12-11 09:27:03,244060233,SPECTER,Vrachtschip,"51.90331, 6.00786",opvaart,110,12
2025-12-11 09:30:15,211169380,,,"51.87650, 5.98138",opvaart,,
2025-12-11 09:31:36,244790251,AQUAFORTEM,Vrachtschip,"51.82923, 6.20408",afvaart,172,12
2025-12-11 09:34:23,211500320,BENO,Onbekend,"51.87484, 5.97568",afvaart,105,11
2025-12-11 09:35:08,244020518,VEERLE,Onbekend,"51.81486, 6.27723",opvaart,262,24
2025-12-11 09:38:28,244039113,,,"51.88022, 5.95977",afvaart,,
2025-12-11 09:40:50,205585890,PROSPERITY,Tanker,"51.89953, 5.62768",afvaart,135,12
2025-12-11 09:40:56,244730595,,,"51.87032, 5.98924",opvaart,,
2025-12-11 09:43:31,244750409,REPLAY,Onbekend,"51.85358, 6.08758",afvaart,86,10
2025-12-11 09:44:13,244660415,CHINOOK,Tanker,"51.82648, 6.23118",opvaart,110,13
2025-12-11 09:46:30,244670421,MISSION,Onbekend,"51.87384, 5.98489",opvaart,135,12
2025-12-11 09:56:22,211514150,JULIA,Onbekend,"51.85714, 5.82388",opvaart,105,11
2025-12-11 10:04:28,244620859,ALFA GRANDE,Vrachtschip,"51.82797, 6.21670",opvaart,,
2025-12-11 10:05:26,244670315,AMERPLUS,Onbekend,"51.86944, 6.04497",opvaart,24,6
2025-12-11 10:07:16,244660563,DEO-FAVENTE,Vrachtschip,"51.88581, 5.73192",afvaart,80,8
2025-12-11 10:14:04,244037416,VIGILIA II,Vrachtschip,"51.85377, 6.08743",afvaart,135,12
2025-12-11 10:18:42,244660831,SAYONARA,Onbekend,"52.10432, 6.20723",afvaart,88,12
2025-12-11 10:28:55,244670393,,,"51.86474, 5.98424",opvaart,,
2025-12-11 10:29:41,205587490,CATANIA,Vrachtschip,"51.82862, 6.21524",opvaart,110,12
2025-12-11 10:34:29,211886790,SYLVIA DEYMANN,Onbekend,"51.82845, 6.21137",opvaart,135,11
2025-12-11 10:34:47,253000115,CARPE OMNIA,Tanker,"51.82050, 6.24399",opvaart,110,13
2025-12-11 10:43:01,244690071,RANGER,Vrachtschip,"51.85721, 6.08871",opvaart,110,12
2025-12-11 10:45:45,244130422,MON DESIR,Vrachtschip,"51.86339, 5.98422",opvaart,105,11
2025-12-11 10:47:25,244700802,SANSTOARM,Vrachtschip,"52.14310, 6.18942",afvaart,62,7
2025-12-11 10:50:05,244579288,SWISS LNG II,Tanker,"51.85076, 6.09304",opvaart,135,18
2025-12-11 10:50:46,244660135,,,"51.84862, 6.12411",opvaart,,
2025-12-11 10:51:00,244690637,STYX,Vrachtschip,"52.21538, 6.17457",opvaart,85,9
2025-12-11 10:52:00,205529990,DAMPEZZO,Vrachtschip,"51.86273, 5.98354",opvaart,135,12
2025-12-11 10:55:05,211418897,,,"51.85985, 6.08828",afvaart,,
2025-12-11 10:56:52,244670156,TRISULCA,Tanker,"51.87898, 5.95038",afvaart,85,10
2025-12-11 11:01:15,244139023,,,"51.86440, 5.98422",opvaart,,
2025-12-11 11:05:29,244750015,APRIL,Vrachtschip,"51.87470, 6.00465",afvaart,65,7
2025-12-11 11:06:13,211748260,LOUISA,Tanker,"51.90057, 5.59002",opvaart,110,12
2025-12-11 11:07:15,244070618,RWS 43,Onbekend,"51.88097, 6.01263",opvaart,19,6
2025-12-11 11:07:32,244730565,HANNEKE,Tanker,"51.89399, 5.69435",afvaart,86,10
2025-12-11 11:07:54,244754426,ASTERIX,Tanker,"51.81773, 6.26799",afvaart,85,12
2025-12-11 11:09:25,244013328,,,"51.85843, 6.08717",afvaart,,
2025-12-11 11:11:52,244710392,,,"51.88230, 6.01120",,,
2025-12-11 11:13:00,211511770,LUISE DEYMANN,Onbekend,"51.86186, 5.98408",opvaart,86,10
2025-12-11 11:16:17,211517290,NIKLAS,Onbekend,"51.83062, 6.20207",opvaart,110,12
2025-12-11 11:18:09,211476060,HERKULES X,Vrachtschip,"51.85323, 6.08940",opvaart,186,24
2025-12-11 11:19:28,244387115,SARDIUS,Vrachtschip,"51.89756, 5.67684",afvaart,185,12
2025-12-11 11:19:38,211809560,FLORIAN BURMESTER,Tanker,"51.89877, 5.63663",afvaart,85,10
2025-12-11 11:21:22,244660477,,,"51.86511, 5.98362",opvaart,,
2025-12-11 11:23:38,211285050,MAIN,Vrachtschip,"51.95852, 5.65239",opvaart,105,11
2025-12-11 11:25:47,244670273,BACO,Vrachtschip,"51.90331, 6.00716",opvaart,57,7
2025-12-11 11:26:54,244770588,PIETERNELLA,Vrachtschip,"51.83093, 6.19529",opvaart,75,8
2025-12-11 11:27:05,244710225,CTT HENGELO,Onbekend,"51.87875, 5.99551",afvaart,110,12
2025-12-11 11:27:12,244137325,,,"51.86223, 5.98379",opvaart,,
2025-12-11 11:28:35,244650895,,,"51.85037, 6.12631",opvaart,,
2025-12-11 11:30:08,244770601,ORION,Vrachtschip,"51.94293, 5.95967",opvaart,72,8
2025-12-11 11:30:30,244620946,VEERHAVEN IX,Vrachtschip,"51.84605, 6.14435",opvaart,270,23
2025-12-11 11:35:11,211510610,LINDENHOF,Onbekend,"51.85570, 6.08863",opvaart,110,10
2025-12-11 11:39:02,244383859,ATLANTIS,Onbekend,"51.89849, 5.64301",afvaart,126,16
2025-12-11 11:42:34,211476070,HERKULES XII,Onbekend,"51.85185, 6.08891",opvaart,185,23
2025-12-11 11:44:59,244710940,GRIFFITRANS,Vrachtschip,"51.89885, 5.63611",opvaart,110,13
2025-12-11 11:59:49,244750379,ATALANTA,Onbekend,"51.84023, 6.16431",opvaart,110,11
2025-12-11 12:01:50,205540190,AMARA,Onbekend,"51.85439, 6.08697",afvaart,110,12
2025-12-11 12:10:12,205498490,RIO Y MAR,Onbekend,"51.86033, 5.96167",afvaart,80,9
2025-12-11 12:12:10,205567190,FORD,Tanker,"51.90009, 5.59433",opvaart,110,12
2025-12-11 12:14:27,205587090,ORIDA,Tanker,"51.82822, 6.21468",opvaart,110,12
2025-12-11 12:16:46,244670069,RAMSHOORN,Onbekend,"51.81173, 6.28431",afvaart,110,12
2025-12-11 12:16:46,244700930,RIJNVALLEI,Tanker,"51.82869, 6.21129",opvaart,110,12
2025-12-11 12:22:39,211435700,SCHLOSS-RHEINSBERG,Tanker,"51.82878, 6.22141",afvaart,110,12
2025-12-11 12:23:11,205580490,MOANA,Vrachtschip,"51.88009, 5.76868",afvaart,171,12
2025-12-11 12:26:50,244650731,ELMARE,Vrachtschip,"51.95633, 5.81939",opvaart,135,12
2025-12-11 12:27:13,211517480,,,"51.85977, 6.08697",afvaart,,
2025-12-11 12:29:23,205285890,KVB CHRIDI,Vrachtschip,"51.83943, 6.16911",opvaart,172,12
2025-12-11 12:30:28,244670494,HENRI-R,Vrachtschip,"51.83066, 6.20054",opvaart,135,15
2025-12-11 12:31:09,244630043,PERFORMANCE,Tanker,"51.84985, 5.82249",opvaart,86,13
2025-12-11 12:32:13,205456690,SCALDIS,Vrachtschip,"51.77882, 6.32177",afvaart,135,17
2025-12-11 12:32:48,244192305,ISSA,Tanker,"51.85596, 6.09154",opvaart,86,10
2025-12-11 12:43:30,244700376,MARIA JEANET,Onbekend,"52.11417, 6.20684",afvaart,110,10
2025-12-11 12:44:52,205434090,ARAGON,Vrachtschip,"51.82863, 6.22018",opvaart,135,15
2025-12-11 12:49:14,244660923,CADENZA,Onbekend,"51.82862, 6.21495",opvaart,70,9
2025-12-11 12:49:50,244070355,VALETE,Tanker,"51.86279, 5.98383",opvaart,135,12
2025-12-11 12:50:53,244670710,SPERANZA,Onbekend,"51.86533, 5.93835",afvaart,80,9
2025-12-11 12:52:16,269057076,AURELIA,Passagiersschip,"51.85336, 5.85383",opvaart,135,12
2025-12-11 12:55:42,244650813,SYNTHESE 11,Tanker,"51.83894, 6.17084",opvaart,82,11
2025-12-11 12:56:46,244690784,,,"51.85980, 6.08461",opvaart,,
2025-12-11 12:59:00,244000826,MARYLAND,Tanker,"51.82971, 6.20622",opvaart,135,12
2025-12-11 13:01:32,244670388,KOOPHANDEL,Onbekend,"51.90337, 6.00740",opvaart,70,9
2025-12-11 13:02:10,244690351,AMICITAS,Vrachtschip,"51.85649, 5.82340",opvaart,65,7
2025-12-11 13:04:13,244180626,WAALPLUS,Onbekend,"51.86299, 6.06815",opvaart,32,6
2025-12-11 13:05:09,205556190,WATERFORD,Vrachtschip,"51.82069, 6.25852",afvaart,135,15
2025-12-11 13:14:19,244070771,,,"51.85890, 6.09132",afvaart,,
2025-12-11 13:16:29,211482820,,,"51.88157, 6.00955",,,
2025-12-11 13:24:55,244660786,JOLEY,Vrachtschip,"51.86222, 5.98389",opvaart,67,8
2025-12-11 13:27:11,244670582,ULTIMO,Onbekend,"51.85821, 6.08718",afvaart,82,14
2025-12-11 13:27:31,244010334,ADELINE,Vrachtschip,"51.85367, 6.08732",afvaart,110,12
2025-12-11 13:28:43,269057045,,,"51.86860, 6.05662",,,
2025-12-11 13:29:13,205499990,TATIANA,Vrachtschip,"51.82839, 6.21172",opvaart,86,10
2025-12-11 13:31:08,244000895,DENRIA,Vrachtschip,"51.89830, 5.65031",afvaart,135,12
2025-12-11 13:31:18,244660836,,,"51.85867, 6.08901",afvaart,,
2025-12-11 13:31:36,244620321,PEALKO,Vrachtschip,"51.96633, 5.95448",afvaart,110,12
2025-12-11 13:35:16,205579790,INIZIO,Vrachtschip,"51.85368, 6.08782",afvaart,110,12
2025-12-11 13:42:40,244670841,BORNRIF,Onbekend,"51.85750, 6.08962",afvaart,110,11
2025-12-11 13:44:49,244650802,NIVOMA,Vrachtschip,"51.89682, 5.66640",afvaart,135,12
2025-12-11 13:50:46,244730487,CARINA,Onbekend,"51.90326, 6.00711",opvaart,70,9
2025-12-11 13:57:20,244102434,BREMANGER,Vrachtschip,"51.82818, 6.21496",opvaart,110,12
2025-12-11 13:58:00,244721416,BLAAK,Tanker,"51.89627, 5.67681",opvaart,86,12
2025-12-11 14:01:10,244620972,COTRANS 8,Vrachtschip,"51.88013, 5.75399",afvaart,70,9
2025-12-11 14:05:46,269057078,APT SOLARA,Passagiersschip,"51.82990, 6.19923",opvaart,136,12
2025-12-11 14:10:41,244780874,GOBLIN,Vrachtschip,"51.85350, 6.08752",afvaart,136,12
2025-12-11 14:11:18,244660012,NOSCE ORBIS,Vrachtschip,"51.86778, 5.86194",afvaart,111,12
2025-12-11 14:12:56,205566590,VERA CRUZ,Vrachtschip,"51.85421, 6.08794",afvaart,172,12
2025-12-11 14:13:46,244660809,OBDURO,Vrachtschip,"51.85393, 6.08688",afvaart,85,10
2025-12-11 14:15:50,244660200,TYDA KYRA,Onbekend,"51.83240, 6.18883",opvaart,70,7
2025-12-11 14:17:35,244040896,AM-VOYAGER,Onbekend,"52.10219, 6.13003",afvaart,110,12
2025-12-11 14:18:02,244650495,,,"51.87902, 6.00231",afvaart,,
