timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-13 09:58:42,244690637,STYX,Vrachtschip,"52.22260, 6.17932",opvaart,85,9
2025-12-13 09:58:57,211488280,,,"51.88602, 5.94713",afvaart,,
2025-12-13 10:07:03,211850250,CHRISTOPH BURMESTER,Tanker,"51.85346, 6.08761",afvaart,86,10
2025-12-13 10:10:05,211785510,DETTMER TANK 128,Onbekend,"51.89667, 5.65943",afvaart,85,10
2025-12-13 10:16:23,226017640,,,"51.85386, 6.08807",afvaart,,
2025-12-13 10:18:53,244670388,KOOPHANDEL,Onbekend,"51.85619, 6.09183",opvaart,70,9
2025-12-13 10:19:41,244650475,PICASSO,Tanker,"51.86344, 5.98381",opvaart,86,10
2025-12-13 10:22:01,244730487,CARINA,Onbekend,"51.86193, 5.82084",afvaart,70,9
2025-12-13 10:23:54,211694430,SLOT ELSLOO,Onbekend,"51.89953, 5.62301",afvaart,110,12
2025-12-13 10:25:10,211510800,AURIGA,Onbekend,"51.83098, 6.19497",afvaart,110,11
2025-12-13 10:25:14,211476070,HERKULES XII,Onbekend,"51.89668, 5.66561",afvaart,185,34
2025-12-13 10:27:12,244131563,OOSTENWIND,Vrachtschip,"51.89992, 5.61660",afvaart,136,12
2025-12-13 10:32:46,244650878,ELEONORA,Vrachtschip,"51.86505, 5.98457",opvaart,110,12
2025-12-13 10:33:03,244690330,DISCOVERY,Tanker,"51.82589, 6.23356",opvaart,125,12
2025-12-13 10:37:10,244010927,CARISMA,Vrachtschip,"51.83172, 6.19131",opvaart,172,12
2025-12-13 10:38:22,244650874,MAREA,Vrachtschip,"51.82176, 6.23611",afvaart,135,14
2025-12-13 10:40:56,244078721,VARIATIE,Onbekend,"51.85883, 5.82749",opvaart,81,
2025-12-13 10:48:56,244660514,GOTTARDO,Vrachtschip,"51.87582, 5.98932",opvaart,110,12
2025-12-13 10:54:00,244710392,,,"51.88193, 6.01060",afvaart,,
2025-12-13 10:54:42,244615886,VEERMAN,Tanker,"51.82198, 6.25653",afvaart,110,12
2025-12-13 10:59:48,244830798,OCEAN DIVA NOVA,Passagiersschip,"51.85365, 6.08778",afvaart,85,18
2025-12-13 11:03:55,211693090,HEDY JAEGERS,Onbekend,"51.82890, 6.20859",opvaart,85,10
2025-12-13 11:06:30,244010304,FUNDAMENT,Vrachtschip,"51.93755, 5.67197",opvaart,85,8
2025-12-13 11:06:51,244660412,MA-BAKER,Tanker,"51.85699, 6.09070",afvaart,110,12
2025-12-13 11:09:40,244710225,CTT HENGELO,Onbekend,"51.88633, 5.93625",afvaart,110,12
2025-12-13 11:09:59,245784000,RWS 72,Onbekend,"51.95768, 5.65193",afvaart,24,6
2025-12-13 11:12:40,244070898,PANERAI,Vrachtschip,"51.89198, 5.69111",afvaart,183,12
2025-12-13 11:15:31,244630005,FARADAY,Tanker,"51.88547, 5.73703",afvaart,86,11
2025-12-13 11:19:43,211550500,SCHLOSS WINDSOR,Tanker,"51.88420, 5.74503",afvaart,110,12
2025-12-13 11:25:40,211471970,FIDUCIA,Onbekend,"51.87002, 5.88474",afvaart,86,9
2025-12-13 11:26:01,244620823,CAESAR,Vrachtschip,"51.88851, 5.71739",afvaart,100,12
2025-12-13 11:28:27,244710182,PASAR,Tanker,"51.86729, 5.88972",afvaart,86,9
2025-12-13 11:31:16,244071611,,,"51.85677, 6.08991",afvaart,,
2025-12-13 11:33:55,244660012,NOSCE ORBIS,Vrachtschip,"51.83230, 6.18873",opvaart,111,12
2025-12-13 11:37:33,244150137,SOFIE,Tanker,"51.83209, 6.18951",opvaart,86,10
2025-12-13 11:39:49,244000895,DENRIA,Vrachtschip,"51.82699, 6.23331",opvaart,135,12
2025-12-13 11:41:34,244650992,HYADE,Onbekend,"52.15486, 6.19104",afvaart,110,12
2025-12-13 11:46:09,244710237,LIMBO,Vrachtschip,"51.82589, 6.22509",opvaart,90,10
2025-12-13 11:49:51,244700001,,,"51.86418, 5.98436",opvaart,,
2025-12-13 11:50:40,205213990,,,"51.86202, 5.98395",opvaart,,
2025-12-13 11:53:19,211809560,FLORIAN BURMESTER,Tanker,"51.82875, 6.21125",afvaart,85,10
2025-12-13 11:53:51,211875230,CHRISTINA,Tanker,"51.82861, 6.21751",afvaart,85,10
2025-12-13 11:59:00,244750103,ZOEY.V,Tanker,"51.85355, 6.08758",afvaart,110,12
2025-12-13 11:59:09,244060084,EXUMA,Onbekend,"51.98475, 6.23675",opvaart,55,7
2025-12-13 12:03:56,244670476,ALBATROS,Vrachtschip,"51.90036, 5.67350",afvaart,81,10
2025-12-13 12:06:00,244377553,FEHAR,Vrachtschip,"51.83121, 6.19420",opvaart,86,10
2025-12-13 12:06:37,244630036,CAAN,Vrachtschip,"52.16550, 6.19919",opvaart,110,13
2025-12-13 12:14:59,244007308,ANNAPURNA,Onbekend,"51.87106, 5.79406",afvaart,85,9
2025-12-13 12:17:14,244370856,BLUE OLIVIA,Tanker,"51.89738, 5.65639",afvaart,110,12
2025-12-13 12:19:06,269057045,,,"51.88241, 5.90707",afvaart,,
2025-12-13 12:22:39,244780231,ESLABON,Tanker,"51.83750, 6.17083",opvaart,63,8
2025-12-13 12:22:46,244660296,,,"51.87768, 5.98440",opvaart,,
2025-12-13 12:27:22,244730404,MUDARA,Vrachtschip,"52.23165, 6.17645",afvaart,85,8
2025-12-13 12:27:28,244396627,WODARA,Vrachtschip,"51.85615, 6.09168",opvaart,85,10
2025-12-13 12:29:36,244650640,SIJTJE,Vrachtschip,"51.85532, 6.09132",afvaart,67,10
2025-12-13 12:32:06,244740933,,,"51.85651, 6.08304",afvaart,,
2025-12-13 12:36:22,244780849,JULIEN,Vrachtschip,"51.85418, 6.08736",afvaart,90,10
2025-12-13 12:37:06,244710795,LIMENAS,Vrachtschip,"51.86229, 5.98405",opvaart,85,10
2025-12-13 12:37:11,244690365,NICKY,Tanker,"51.86946, 5.92905",afvaart,86,10
2025-12-13 12:39:57,211813320,SPICA,Tanker,"51.85463, 6.08844",afvaart,110,12
2025-12-13 12:39:59,244670069,RAMSHOORN,Onbekend,"51.88333, 5.71819",afvaart,110,12
2025-12-13 12:41:53,244700802,SANSTOARM,Vrachtschip,"52.15579, 6.19492",opvaart,62,7
2025-12-13 12:50:13,244700827,AMISTADE,Vrachtschip,"51.90357, 6.00850",opvaart,86,10
2025-12-13 13:04:13,211782820,RAILEY V,Tanker,"51.86309, 5.98343",opvaart,125,12
2025-12-13 13:04:23,244731808,CONDOR,Vrachtschip,"51.89818, 5.59386",afvaart,135,12
2025-12-13 13:05:25,211473820,EILTANK 231,Tanker,"51.85334, 6.08607",afvaart,110,12
2025-12-13 13:07:37,244187966,PIZ ARINA,Tanker,"51.83107, 6.19586",opvaart,86,11
2025-12-13 13:10:13,244690409,CALANDPLUS,Onbekend,"51.86458, 6.06413",afvaart,36,6
2025-12-13 13:10:27,244790375,VUELTA,Vrachtschip,"51.81855, 6.26832",opvaart,110,12
2025-12-13 13:15:08,218020500,,,"51.85664, 6.08657",afvaart,,
2025-12-13 13:16:19,244670969,TRANSITORIO,Vrachtschip,"52.17939, 6.11644",afvaart,60,8
2025-12-13 13:16:53,244660923,CADENZA,Onbekend,"52.19880, 6.18382",afvaart,70,9
2025-12-13 13:17:30,244730044,TOSSA,Vrachtschip,"51.81297, 6.28164",afvaart,126,13
2025-12-13 13:23:33,244620968,BENJA,Vrachtschip,"51.85376, 6.08746",afvaart,110,11
2025-12-13 13:27:30,244660495,ONDERNEMING,Vrachtschip,"52.14119, 6.20806",opvaart,63,7
2025-12-13 13:28:34,244697054,KVB TE AMO,Vrachtschip,"51.85773, 5.82518",opvaart,183,12
2025-12-13 13:28:48,211507510,VISTA NEO,Passagiersschip,"51.85014, 5.86612",opvaart,110,12
2025-12-13 13:32:21,211473920,ASCONA,Tanker,"51.82789, 6.22629",opvaart,100,11
2025-12-13 13:34:09,244670181,SERVICE 3,Onbekend,"51.84854, 6.10108",opvaart,35,6
2025-12-13 13:42:48,205583690,FENRAM,Vrachtschip,"51.85462, 6.08624",afvaart,135,12
2025-12-13 13:43:46,244660339,BASTA,Onbekend,"51.83039, 6.19828",opvaart,82,11
2025-12-13 13:52:35,244690685,ZEPHYR,Onbekend,"51.82839, 6.21580",opvaart,171,11
2025-12-13 13:55:09,269057616,THURGAU SILENCE,Passagiersschip,"51.90434, 5.59938",opvaart,135,12
2025-12-13 13:56:40,244620963,ALFA BIANCO,Vrachtschip,"51.83150, 6.19567",afvaart,135,14
2025-12-13 13:57:21,211182220,,,"51.85752, 6.08816",afvaart,,
2025-12-13 14:02:55,211285050,MAIN,Vrachtschip,"51.95069, 5.64586",afvaart,105,11
2025-12-13 14:04:53,244700833,MARTINA 2,Onbekend,"51.87034, 6.04173",afvaart,35,6
2025-12-13 14:08:02,244130310,INITIUM,Vrachtschip,"51.83684, 6.17244",opvaart,85,10
2025-12-13 14:17:28,244010504,CARON,Vrachtschip,"51.86733, 5.85207",afvaart,135,12
2025-12-13 14:20:25,244700130,OLESIA,Vrachtschip,"51.89835, 5.63971",afvaart,183,16
2025-12-13 14:22:43,269057633,SERENADE 1,Passagiersschip,"51.85426, 6.08759",afvaart,110,12
2025-12-13 14:22:46,244140957,DEO FAVENTE,Vrachtschip,"52.15904, 6.21206",opvaart,86,12
