timestamp,mmsi,name,shiptype,latlon,richting,lengte,breedte
2025-12-12 06:27:51,244700802,SANSTOARM,Vrachtschip,"51.86658, 5.83407",afvaart,62,7
2025-12-12 06:31:27,205452490,AHEAD,Vrachtschip,"52.19390, 6.11868",afvaart,60,7
2025-12-12 06:34:22,244740497,ANORA,Vrachtschip,"51.85746, 5.82414",opvaart,55,8
2025-12-12 06:37:06,244690731,HAMARITHA,Vrachtschip,"51.85982, 6.07274",opvaart,86,10
2025-12-12 06:41:35,211473910,LENY,Tanker,"51.85755, 6.08943",afvaart,100,10
2025-12-12 06:41:50,244690052,METROPOLIS,Vrachtschip,"51.80427, 6.29615",opvaart,135,18
2025-12-12 06:41:57,244670599,ADRIANA,Vrachtschip,"51.89952, 5.63708",afvaart,62,7
2025-12-12 06:43:56,244650845,NOORDSTER II,Vrachtschip,"51.85609, 6.09156",afvaart,69,8
2025-12-12 06:45:55,269057550,VIKING ALRUNA,Passagiersschip,"51.85409, 6.08729",afvaart,135,12
2025-12-12 06:58:59,244620945,VEERHAVEN VIII,Vrachtschip,"51.86977, 6.05027",opvaart,270,24
2025-12-12 07:03:02,244650787,ORTYGIA,Onbekend,"52.16702, 6.20266",opvaart,110,12
2025-12-12 07:06:10,270265000,SILJA 3,Onbekend,"51.88323, 5.98002",afvaart,72,9
2025-12-12 07:06:22,270255000,DICK,Vrachtschip,"51.90302, 6.01237",opvaart,134,9
2025-12-12 07:06:54,244150209,VLIELAND,Vrachtschip,"52.14396, 6.18778",afvaart,110,12
2025-12-12 07:09:36,244710182,PASAR,Tanker,"51.85076, 6.13768",afvaart,86,9
2025-12-12 07:10:00,244670070,MANOUK 2,Onbekend,"51.82708, 6.22972",afvaart,111,13
2025-12-12 07:11:44,253242379,SYNTHESE 15,Tanker,"51.89040, 5.70070",afvaart,85,11
2025-12-12 07:12:43,211513790,BIBERACH,Tanker,"51.85029, 6.11204",opvaart,85,9
2025-12-12 07:12:46,211469960,EILTANK 67,Onbekend,"51.89637, 5.67335",afvaart,86,9
2025-12-12 07:13:27,211508630,THEKLA,Vrachtschip,"51.90189, 5.66253",afvaart,100,10
2025-12-12 07:17:41,244700574,CHESON,Tanker,"51.86566, 5.83184",afvaart,87,10
2025-12-12 07:18:19,244740336,ANTI-LOPE,Vrachtschip,"51.85099, 5.85105",afvaart,39,5
2025-12-12 07:20:15,244650953,KRUIER,Onbekend,"51.85896, 6.07480",opvaart,172,12
2025-12-12 07:23:03,244085940,MARMARA,Tanker,"51.85474, 6.08703",afvaart,135,12
2025-12-12 07:25:58,244710719,HILBER,Vrachtschip,"51.90218, 5.65684",afvaart,65,7
2025-12-12 07:32:54,244650992,HYADE,Onbekend,"51.86175, 5.82910",opvaart,110,12
2025-12-12 07:34:40,244690365,NICKY,Tanker,"51.91287, 5.81022",opvaart,86,10
2025-12-12 07:36:35,244013271,IMPROVAL,Onbekend,"51.85348, 6.08755",afvaart,110,12
2025-12-12 07:41:31,244700065,MARELSA,Vrachtschip,"51.85071, 6.13962",afvaart,80,9
2025-12-12 07:43:23,244690409,CALANDPLUS,Onbekend,"51.86934, 6.04575",opvaart,36,6
2025-12-12 07:43:42,205581490,MARITA,Vrachtschip,"51.87160, 5.79244",afvaart,110,12
2025-12-12 07:50:10,211553110,MERAKI,Tanker,"51.83281, 6.18994",opvaart,86,10
2025-12-12 07:52:40,244660376,SIMUL PROFECTI,Vrachtschip,"51.86171, 5.98422",opvaart,80,9
2025-12-12 07:53:23,244710964,CHILA,Vrachtschip,"51.87821, 6.03606",afvaart,110,10
2025-12-12 07:55:07,269057747,UVIRASTAD,Tanker,"51.83236, 6.19079",opvaart,110,12
2025-12-12 07:58:36,244670182,SERVICE 4,Onbekend,"51.84785, 6.12456",afvaart,35,6
2025-12-12 08:00:14,211510540,ALMENHOF,Onbekend,"51.82920, 6.20871",opvaart,95,11
2025-12-12 08:02:21,244332762,COBRA,Vrachtschip,"51.85354, 6.08718",afvaart,86,10
2025-12-12 08:02:28,244750594,ADRIANA,Vrachtschip,"51.87867, 6.03546",opvaart,85,8
2025-12-12 08:05:42,244726231,NAMASTE,Vrachtschip,"51.85635, 6.08772",opvaart,39,5
2025-12-12 08:06:19,244690441,NAOMI_ _,Vrachtschip,"51.83669, 6.17255",afvaart,70,7
2025-12-12 08:08:50,244670181,SERVICE 3,Onbekend,"51.85596, 6.08884",opvaart,35,6
2025-12-12 08:09:22,211806580,SEMPACHERSEE,Tanker,"51.83412, 6.18264",opvaart,86,10
2025-12-12 08:11:39,211353520,AQUA SPRINTER1,Vrachtschip,"51.83144, 6.19479",opvaart,172,12
2025-12-12 08:14:32,244850307,FURKA,Vrachtschip,"51.86254, 5.98366",opvaart,105,11
2025-12-12 08:20:51,244690108,FOCUS,Vrachtschip,"51.86276, 5.98396",opvaart,87,10
2025-12-12 08:25:55,211475980,HERKULES II,Vrachtschip,"51.85561, 6.08144",opvaart,270,23
2025-12-12 08:28:44,211356370,EMMERICH,Onbekend,"51.82687, 6.23197",opvaart,34,8
2025-12-12 08:30:24,244670229,,,"51.85986, 6.08916",afvaart,,
2025-12-12 08:31:48,244660951,SPAUWER,Onbekend,"51.85360, 6.08781",afvaart,110,12
2025-12-12 08:32:36,244659491,SKYLINE,Vrachtschip,"51.85394, 6.08771",afvaart,80,9
2025-12-12 08:33:12,244630005,FARADAY,Tanker,"51.83060, 6.19787",opvaart,86,11
2025-12-12 08:35:03,205544090,ELYSIUM,Vrachtschip,"51.85476, 6.08589",afvaart,80,9
2025-12-12 08:35:22,244770362,BON VOYAGE,Vrachtschip,"51.87717, 5.78112",afvaart,85,9
2025-12-12 08:36:41,244790251,AQUAFORTEM,Vrachtschip,"51.87223, 5.79683",afvaart,172,12
2025-12-12 08:36:51,244660763,NOVITAS,Vrachtschip,"51.86385, 5.98333",opvaart,110,12
2025-12-12 08:37:25,244690805,VECHTLAND,Onbekend,"51.89938, 5.62240",afvaart,85,12
2025-12-12 08:38:48,244740119,ZALMVISSER,Vrachtschip,"51.87884, 6.03536",afvaart,80,8
2025-12-12 08:38:49,244780760,OOSTERDOK,Onbekend,"51.90337, 6.00746",opvaart,19,6
2025-12-12 08:42:14,244180626,WAALPLUS,Onbekend,"51.86974, 6.04427",opvaart,32,6
2025-12-12 08:42:17,244770077,DOROTHEA,Vrachtschip,"51.85643, 6.09209",opvaart,67,8
2025-12-12 08:42:18,244650947,,,"51.86416, 5.98486",opvaart,,
2025-12-12 08:45:11,244650842,SELA,Onbekend,"51.82716, 6.22877",opvaart,80,9
2025-12-12 08:45:23,205577690,DIGNITY,Tanker,"51.82801, 6.22478",opvaart,135,12
2025-12-12 08:46:30,211511390,HENNEBURG,Vrachtschip,"51.89860, 5.64583",opvaart,135,12
2025-12-12 08:50:08,244750249,SPANGEN,Tanker,"51.82650, 6.22336",opvaart,86,10
2025-12-12 08:52:04,244700833,MARTINA 2,Onbekend,"51.87013, 6.04217",afvaart,35,6
2025-12-12 08:54:40,269057637,BUMBASTAD,Tanker,"51.85384, 6.08770",afvaart,85,10
2025-12-12 08:56:38,244740396,SOMTRANS XXIV,Onbekend,"51.82870, 6.22043",afvaart,110,12
2025-12-12 08:58:38,211446560,SCHLOSS SCHOENBRUNN,Tanker,"51.84875, 5.81763",opvaart,110,12
2025-12-12 09:00:53,244780988,,,"51.86200, 5.98392",opvaart,,
2025-12-12 09:01:10,244660422,CHUBASCO,Tanker,"51.84952, 6.13685",afvaart,109,12
2025-12-12 09:02:49,244059346,TESSA,Tanker,"51.86227, 5.98383",opvaart,111,13
2025-12-12 09:06:12,211626380,FORTUNA,Tanker,"51.81758, 6.25227",opvaart,110,12
2025-12-12 09:09:19,244620963,ALFA BIANCO,Vrachtschip,"51.89832, 5.65169",afvaart,135,14
2025-12-12 09:12:03,244013027,KEDIA,Vrachtschip,"51.99641, 6.08562",afvaart,80,9
2025-12-12 09:12:40,244730117,MARIAN,Onbekend,"51.86227, 5.83531",afvaart,15,5
2025-12-12 09:12:43,211476070,HERKULES XII,Onbekend,"51.82846, 6.21596",opvaart,185,23
2025-12-12 09:18:48,211515430,BAYERISCHER WALD,Onbekend,"51.83041, 6.20009",opvaart,100,10
2025-12-12 09:22:17,211439370,SCHLOSS CHAMBORD,Tanker,"51.85079, 6.13639",opvaart,110,12
2025-12-12 09:22:30,244670846,RIGEL,Vrachtschip,"51.90328, 6.00758",opvaart,80,8
2025-12-12 09:27:37,205426390,LOMA,Vrachtschip,"51.85447, 6.08634",afvaart,111,12
2025-12-12 09:30:28,211445250,EILTANK 28,Onbekend,"51.86896, 6.05686",opvaart,86,10
2025-12-12 09:31:22,244010253,VEERHAVEN VII,Vrachtschip,"51.86716, 6.05797",opvaart,270,23
2025-12-12 09:32:08,211883840,ALLEGRETTO,Onbekend,"51.89732, 5.63575",opvaart,110,12
2025-12-12 09:32:19,244700736,ZELDENRUST,Onbekend,"52.02051, 6.13373",afvaart,87,12
2025-12-12 09:42:53,244660827,,,"51.86100, 6.07300",afvaart,,
2025-12-12 09:48:01,253000074,STORM,Tanker,"51.81798, 6.26719",afvaart,110,12
2025-12-12 09:48:14,244660412,MA-BAKER,Tanker,"51.86379, 5.98309",opvaart,110,12
2025-12-12 09:55:33,244690659,RODORT 8,Onbekend,"51.82446, 6.23287",afvaart,67,9
2025-12-12 09:56:53,244396627,WODARA,Vrachtschip,"51.86233, 5.98416",opvaart,85,10
2025-12-12 09:58:54,244660086,KARBOUW,Tanker,"51.81897, 6.26332",opvaart,110,12
2025-12-12 10:02:16,244670388,KOOPHANDEL,Onbekend,"51.82787, 6.22125",afvaart,70,9
2025-12-12 10:02:34,244730404,MUDARA,Vrachtschip,"52.22811, 6.17900",afvaart,85,8
2025-12-12 10:06:33,211650900,HEINZ MERTZ,Vrachtschip,"51.86049, 5.97292",afvaart,100,11
2025-12-12 10:06:52,253242357,LIBERTAS,Tanker,"51.86253, 5.98398",opvaart,110,12
2025-12-12 10:09:21,211510550,GAS 87,Tanker,"51.82848, 6.21563",opvaart,110,13
2025-12-12 10:11:38,211515020,ADRIAN,Tanker,"51.82989, 6.20181",opvaart,110,12
2025-12-12 10:12:37,244690224,VERTROUWEN,Vrachtschip,"51.86295, 5.81458",opvaart,85,9
2025-12-12 10:13:08,244670528,CATALEYA,Vrachtschip,"51.89589, 5.65839",opvaart,86,10
2025-12-12 10:13:33,244030861,,,"51.85538, 6.08570",afvaart,,
2025-12-12 10:14:14,244630718,JORDY M,Onbekend,"51.82764, 6.22883",opvaart,110,12
2025-12-12 10:14:34,264162571,,,"51.85870, 6.08297",afvaart,,
2025-12-12 10:18:16,244730336,TERCERO,Vrachtschip,"51.95493, 5.65790",afvaart,85,8
2025-12-12 10:23:51,244710149,TERRA MARIS,Vrachtschip,"51.86734, 5.80967",afvaart,110,11
2025-12-12 10:29:29,244030857,SYNTHESE 10,Tanker,"51.82642, 6.22725",opvaart,86,12
2025-12-12 10:30:10,244387115,SARDIUS,Vrachtschip,"51.89927, 5.62750",afvaart,185,12
2025-12-12 10:32:30,244170067,,,"51.86204, 5.98397",opvaart,,
2025-12-12 10:34:55,211551690,STEFFI,Tanker,"51.90011, 5.59958",afvaart,85,10
2025-12-12 10:41:40,244060084,EXUMA,Onbekend,"51.85847, 5.85400",afvaart,55,7
2025-12-12 10:46:07,244180822,CONCORDIA,Vrachtschip,"51.86421, 5.98500",opvaart,86,11
2025-12-12 10:46:56,226015390,MI-VIDA,Onbekend,"51.85362, 6.08742",afvaart,86,9
2025-12-12 10:47:39,244013109,ESTO FIDELIS,Vrachtschip,"51.95654, 5.64965",opvaart,80,9
2025-12-12 10:52:26,244650952,,,"51.86882, 6.05005",opvaart,,
2025-12-12 10:52:40,205454090,GOUDVIS,Vrachtschip,"51.84555, 6.14451",opvaart,135,18
2025-12-12 10:55:29,244690071,RANGER,Vrachtschip,"51.91216, 5.98753",afvaart,110,12
2025-12-12 11:04:21,244700321,SCHENCKENSCHANS,Passagiersschip,"51.85131, 6.09514",opvaart,19,4
2025-12-12 11:05:01,244650760,PROMESSA,Vrachtschip,"51.86254, 5.98366",opvaart,135,12
2025-12-12 11:07:26,218000710,BELLOTTO,Tanker,"51.82858, 6.20656",opvaart,110,12
2025-12-12 11:09:27,244110268,DEIMOS,Vrachtschip,"52.16675, 6.40462",opvaart,69,8
2025-12-12 11:10:09,211572680,STADT MUNCHEN,Tanker,"51.87272, 5.83993",afvaart,110,11
2025-12-12 11:11:04,244700312,MICHAELANGELO,Onbekend,"51.85700, 6.08634",afvaart,135,13
2025-12-12 11:12:54,244670582,ULTIMO,Onbekend,"52.16393, 6.24574",opvaart,84,14
2025-12-12 11:16:46,244670378,HOUDOE,Vrachtschip,"51.84229, 6.15782",afvaart,135,11
2025-12-12 11:18:41,211217320,CHRISTA,Onbekend,"51.85550, 5.84844",afvaart,105,10
2025-12-12 11:18:44,244810759,BRANDINI,Tanker,"51.82119, 6.25419",afvaart,110,12
2025-12-12 11:20:28,269057367,ALINA,Onbekend,"51.85040, 5.86095",afvaart,135,12
2025-12-12 11:21:51,244721416,BLAAK,Tanker,"51.83861, 6.17547",afvaart,86,12
2025-12-12 11:22:16,244660617,DURANCE,Tanker,"51.85064, 6.14001",opvaart,80,9
2025-12-12 11:22:54,244670745,DUTCH PRADA,Tanker,"51.89946, 5.62045",afvaart,110,12
2025-12-12 11:29:22,244131563,OOSTENWIND,Vrachtschip,"51.83114, 6.19892",opvaart,136,12
2025-12-12 11:32:40,211123690,VESPUCCI,Tanker,"51.86351, 5.98357",opvaart,110,12
2025-12-12 11:40:47,205509090,,,"51.85756, 6.08898",afvaart,,
2025-12-12 11:42:15,244660786,JOLEY,Vrachtschip,"51.82847, 6.22566",afvaart,67,8
2025-12-12 11:44:12,244070618,RWS 43,Onbekend,"51.86423, 5.97453",afvaart,19,6
2025-12-12 11:48:41,244700652,DOLLARD,Vrachtschip,"51.82812, 6.20844",afvaart,106,12
2025-12-12 11:50:11,205412690,VENEZIA,Vrachtschip,"51.89913, 5.63516",afvaart,135,12
2025-12-12 12:03:05,244660186,KENTERING,Onbekend,"51.86288, 5.98417",opvaart,81,10
2025-12-12 12:04:59,244660302,WERCHINA,Vrachtschip,"51.83233, 6.18898",opvaart,110,12
2025-12-12 12:05:08,244670522,DESEJO,Vrachtschip,"51.90347, 6.00814",opvaart,86,9
2025-12-12 12:05:47,211749250,MY WAY,Tanker,"51.83115, 6.19354",opvaart,110,12
2025-12-12 12:06:55,244690462,NOMADISCH 1+2,Vrachtschip,"51.81920, 6.24862",opvaart,172,12
2025-12-12 12:09:33,244620953,VICTORY,Tanker,"51.83763, 6.17609",opvaart,125,12
2025-12-12 12:11:55,244078721,VARIATIE,Onbekend,"51.85764, 5.82478",opvaart,81,
2025-12-12 12:12:19,244130577,SIROCCO,Vrachtschip,"51.84024, 6.16778",opvaart,182,13
2025-12-12 12:14:40,244316200,SE-MANON,Onbekend,"51.86477, 5.98429",opvaart,110,12
2025-12-12 12:19:52,244710335,VAGRANT,Vrachtschip,"51.86424, 5.98461",opvaart,86,10
2025-12-12 12:23:19,244700937,IRIS,Onbekend,"51.89951, 5.59205",afvaart,67,10
2025-12-12 12:29:52,244700802,SANSTOARM,Vrachtschip,"52.15579, 6.19491",afvaart,62,7
2025-12-12 12:45:30,244650845,NOORDSTER II,Vrachtschip,"51.87350, 5.99067",afvaart,69,8
2025-12-12 12:45:31,261183460,,,"51.88452, 5.74475",afvaart,,
2025-12-12 12:46:51,205319690,PETITE FLEUR,Onbekend,"51.86450, 5.98430",opvaart,110,12
2025-12-12 12:48:03,211404140,BALTIMORE,Tanker,"51.83058, 6.20127",opvaart,86,10
2025-12-12 12:48:18,244670599,ADRIANA,Vrachtschip,"51.86470, 5.82837",afvaart,62,7
2025-12-12 12:53:13,244750310,MADJOE,Vrachtschip,"51.87875, 6.03545",opvaart,68,8
2025-12-12 12:58:01,211484440,EILTANK 49,Onbekend,"51.89979, 5.54492",opvaart,110,12
2025-12-12 13:01:31,218017870,OTELLO,Passagiersschip,"51.85005, 5.86483",opvaart,,
2025-12-12 13:03:12,244650787,ORTYGIA,Onbekend,"51.97393, 5.98077",afvaart,110,12
2025-12-12 13:04:03,244750557,INCONSTANT,Vrachtschip,"51.89898, 5.63619",afvaart,110,12
2025-12-12 13:08:13,211703410,EILTANK 244,Onbekend,"51.82091, 6.26135",afvaart,110,11
2025-12-12 13:09:51,211494230,RITA,Tanker,"51.85641, 6.09093",opvaart,86,10
2025-12-12 13:11:04,205560890,ARMAGEDDON,Vrachtschip,"51.83026, 6.19855",opvaart,105,11
2025-12-12 13:12:13,205407490,NEW YORK CITY,Vrachtschip,"52.16615, 6.21942",afvaart,110,12
2025-12-12 13:13:23,211512080,,,"51.85554, 6.08792",afvaart,,
2025-12-12 13:15:49,244670581,COMMEARE,Vrachtschip,"51.85724, 6.08865",opvaart,110,12
2025-12-12 13:16:07,244150552,GELDERLAND,Onbekend,"51.85795, 5.82450",afvaart,10,4
2025-12-12 13:26:43,211556920,GOYA,Onbekend,"51.87614, 5.77198",afvaart,86,10
2025-12-12 13:29:34,244309740,SKARLUN,,"51.86958, 6.09069",,,
2025-12-12 13:32:40,211689390,RHENUS DUISBURG,Vrachtschip,"51.89889, 5.59884",afvaart,187,22
2025-12-12 13:33:04,244620839,NEW HAMPSHIRE,Onbekend,"51.82658, 6.23014",afvaart,135,15
2025-12-12 13:36:22,227075560,,,"51.85617, 6.08709",afvaart,,
2025-12-12 13:41:30,244700826,,,"51.85368, 6.08792",afvaart,,
2025-12-12 13:48:53,211447220,,,"51.86688, 6.01066",opvaart,,
2025-12-12 13:58:06,253242279,BACCHUS,Tanker,"51.86415, 5.98420",opvaart,135,12
2025-12-12 14:02:55,244620414,SYLVANA,Vrachtschip,"52.15488, 6.18731",opvaart,110,12
2025-12-12 14:03:00,244690367,MARSJA,Tanker,"51.89109, 5.70157",afvaart,110,12
2025-12-12 14:03:44,211750710,,,"51.87881, 5.99358",afvaart,,
2025-12-12 14:04:53,244395729,SITA,Onbekend,"51.85418, 6.08734",afvaart,70,7
2025-12-12 14:07:55,205466090,BENTLEY,Vrachtschip,"51.89513, 5.67357",afvaart,110,12
2025-12-12 14:08:20,244660320,CALANDO,Vrachtschip,"51.82897, 6.20621",opvaart,105,11
2025-12-12 14:08:32,244750594,ADRIANA,Vrachtschip,"51.86963, 5.91298",afvaart,85,8
2025-12-12 14:10:12,244131701,OHANA,Vrachtschip,"51.89333, 5.68475",afvaart,80,9
2025-12-12 14:10:46,211285490,BRINJAL,Tanker,"51.85060, 6.13617",opvaart,110,16
2025-12-12 14:10:48,244670841,BORNRIF,Onbekend,"51.88939, 6.02610",opvaart,110,11
2025-12-12 14:11:44,244690409,CALANDPLUS,Onbekend,"51.86979, 6.04435",opvaart,36,6
2025-12-12 14:11:49,244804936,ADIOS,Tanker,"51.87884, 5.81264",afvaart,135,12
2025-12-12 14:18:12,244730094,DEO JUVANTE,Onbekend,"51.82866, 6.21540",afvaart,86,9
2025-12-12 14:30:03,205303490,VITA DURA,Vrachtschip,"51.89970, 5.62680",afvaart,110,12
