snapshot_ts_utc,MMSI,NAME,CALLSIGN,IMO,TYPE,NAVSTAT,LATITUDE,LONGITUDE,SOG,COG,HEADING,ROT,A,B,C,D,DRAUGHT,DEST,ETA,TIME
2026-01-12T19:18:50.969647+00:00,244830800, MSTX 8,PH9251,0,49,0,51.91206,4.4968,7.9,37.5,511,128,3,7,3,0,0.1,ROTTERDAM,01-05 13:29,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244710049,HENDRIK SR,PH2246,0,52,0,51.8939,4.4555,0.1,360,511,128,8,21,2,5,1,ROTTERDAM,07-30 10:30,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244630178,ALLEGONDA,PE8526,0,99,0,51.88398,4.27016,0,63.3,71,0,106,4,8,4,1.5,ROTTERDAM BOTLEK  BO,01-13 09:07,2026-01-12 19:15:33 GMT
2026-01-12T19:18:50.969647+00:00,244810480,L HIPPOCAMPE,PC2288,0,37,15,51.95584,5.64803,0,338,511,128,7,3,2,1,0,,00-00 00:00,2026-01-12 19:15:05 GMT
2026-01-12T19:18:50.969647+00:00,244660441,MERCUR,PE4495,0,79,0,51.96924,4.04068,4.4,352.6,511,128,75,12,4,8,2.2,BEAAA00016DOCKX00005,00-00 00:00,2026-01-12 19:15:48 GMT
2026-01-12T19:18:50.969647+00:00,244770336,IR. F. W. CONRAD,PG7585,0,99,5,51.88874,5.4447,0,47,44,0,19,6,5,3,2,ROTTERDAM,10-20 14:00,2026-01-12 19:14:01 GMT
2026-01-12T19:18:50.969647+00:00,244780174,ALBULA,PD7547,0,33,0,51.81227,5.23765,0,0,511,128,49,11,6,3,0.2,ZALTBOMMEL,08-23 20:13,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,244730507,TEMPORE,PD2053,0,79,5,51.89472,4.23564,0,149.9,511,128,70,15,2,6,2.5,STRASSBOURGH,01-06 13:49,2026-01-12 19:14:02 GMT
2026-01-12T19:18:50.969647+00:00,244090344,AHOY TITAN,PD8597,0,33,5,51.88476,4.29585,0,360,511,128,23,25,2,22,2.2,,00-00 24:60,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,244790079,KOLGA,PCTR,9646326,52,5,51.8907,4.45117,0,166.6,107,0,24,48,9,10,7.2,ROTTERDAM,12-31 08:00,2026-01-12 19:14:44 GMT
2026-01-12T19:18:50.969647+00:00,244730281,MARTIE,PE9650,0,99,5,51.88062,4.32444,0.1,181.2,511,128,2,60,5,2,0,ROTTERDAM,00-00 00:00,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,244059044,ALFA VERDE,PG8172,0,79,0,51.88071,4.43606,0,189.8,511,128,97,13,6,6,1.5,EEMHAVEN,01-12 14:19,2026-01-12 19:15:44 GMT
2026-01-12T19:18:50.969647+00:00,244660619,COMMANDO,PI7789,0,79,5,51.80561,4.62214,0,264.4,511,128,79,15,6,4,3,MAASTRICHT,01-13 10:57,2026-01-12 19:15:00 GMT
2026-01-12T19:18:50.969647+00:00,244670881,CLEAN SEAS 3,PD3877,0,79,5,51.88289,4.42752,0,360,511,128,56,4,0,7,1.2,DORDRECHT,00-00 24:60,2026-01-12 19:13:32 GMT
2026-01-12T19:18:50.969647+00:00,244800368,ELIZABETH,PF2182,0,0,1,51.95807,4.96684,0,360,511,128,32,7,3,3,1.2,AMEIDE,09-19 16:00,2026-01-12 19:11:33 GMT
2026-01-12T19:18:50.969647+00:00,244620320,GALAXY,GALAXY,0,20,5,51.97231,4.04451,0.1,359.5,511,128,135,0,15,0,0,ROTTERDAM NEUSS VV,00-00 00:00,2026-01-12 19:12:33 GMT
2026-01-12T19:18:50.969647+00:00,205573890,AUSTRAL,OT5738,0,99,5,51.96217,4.02952,0,185.6,511,128,85,0,5,5,0,EUROPAHAVEN,01-07 18:15,2026-01-12 19:13:13 GMT
2026-01-12T19:18:50.969647+00:00,244670966,SURVIVOR,PD5217,0,90,0,51.87951,4.44573,0,230.1,511,128,0,70,6,6,25.5,TERNUEZEN,00-00 24:60,2026-01-12 19:15:39 GMT
2026-01-12T19:18:50.969647+00:00,255892000,EBERHART ESSBERGER,CQWY,9939802,80,1,51.87751,4.29275,0,332.3,74,0,92,28,2,16,5.7,NL RTM,01-09 14:00,2026-01-12 19:14:44 GMT
2026-01-12T19:18:50.969647+00:00,244710114,MARCO POLO,PE7195,0,0,5,51.90947,4.48344,0,360,511,128,26,18,8,1,1.6,ROTTERDAM,12-31 16:45,2026-01-12 19:14:51 GMT
2026-01-12T19:18:50.969647+00:00,240787000,MINERVA ANTONIA,SVAC2,9380398,89,5,51.88859,4.29147,0,102.4,161,0,153,30,25,7,8.1,NL RTM,12-30 13:00,2026-01-12 19:14:03 GMT
2026-01-12T19:18:50.969647+00:00,244700480,DUO,PD2571,0,0,4,51.82354,4.69406,0,0,511,128,29,5,2,3,0,PAP,00-00 24:60,2026-01-12 19:15:28 GMT
2026-01-12T19:18:50.969647+00:00,244770601,ORION,PG8124,0,79,5,51.82992,4.67101,0,204.2,511,128,59,13,6,2,2.7,SNITS,00-00 24:60,2026-01-12 19:12:54 GMT
2026-01-12T19:18:50.969647+00:00,244620973,COTRANS 9,PD9092,0,70,0,51.90339,5.53418,0.1,194.7,511,128,64,6,3,4,1,ZOETERWOUDE,10-19 16:00,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,244790570,AMANPURI,PD4926,0,69,5,51.97146,5.92,0,360,511,128,90,0,0,12,1.7,ARNHEM,12-02 20:00,2026-01-12 18:58:28 GMT
2026-01-12T19:18:50.969647+00:00,244094246,NORTH DAKOTA,PH2471,0,80,0,51.90392,4.74091,8.2,58.1,511,128,98,12,4,8,3,AMSTERDAM AMERIKAHAV,01-13 03:03,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244670263,W.DE BEIJER SR.,PD3267,0,79,5,51.85656,6.09278,0,360,255,0,81,12,23,0,1.5,TOLKAMER,12-23 05:45,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,244710671,CHRISTINA,PH2028,0,79,5,51.88206,4.42677,0,360,511,128,55,12,4,4,1.5,PRINS JOHAN FRISOHAV,01-12 14:38,2026-01-12 19:11:45 GMT
2026-01-12T19:18:50.969647+00:00,211486100,OLIWIA SGA,DC9668,0,99,5,51.85611,6.09139,0,0,511,128,90,15,2,8,0.1,SCHLEUSEN ANDERTEN,02-07 21:41,2026-01-12 19:11:47 GMT
2026-01-12T19:18:50.969647+00:00,253242513,SYNTHESE 18,LX2513,0,89,0,51.81064,4.61155,0,9.4,216,0,95,16,3,10,1.1,HIER UND DORT,01-13 10:00,2026-01-12 19:15:45 GMT
2026-01-12T19:18:50.969647+00:00,244026169,DE JONGE GIJS,PB5486,0,36,15,51.90092,4.40019,0,360,511,128,12,3,4,1,0,,00-00 00:00,2026-01-12 19:14:27 GMT
2026-01-12T19:18:50.969647+00:00,244010910,CLEAN SEAS 1,PH3256,0,79,5,51.88429,4.23553,0,360,511,128,46,4,5,2,1.5,ANJUM NLAJM,12-23 11:28,2026-01-12 19:14:59 GMT
2026-01-12T19:18:50.969647+00:00,244140367,NEROS,PC7682,0,37,5,51.96157,5.65698,0,360,511,128,7,13,3,2,1.5,WAGENINEN,09-29 16:15,2026-01-12 19:14:51 GMT
2026-01-12T19:18:50.969647+00:00,244750133,JACOBA,PF9867,0,79,5,51.87956,4.44634,0,255.6,511,128,104,0,0,11,0,,00-00 00:00,2026-01-12 19:14:01 GMT
2026-01-12T19:18:50.969647+00:00,244060247,DE OVERKANT,PG8593,0,69,0,51.95809,4.96553,0,360,511,128,0,0,0,0,0,,00-00 00:00,2026-01-12 19:14:57 GMT
2026-01-12T19:18:50.969647+00:00,244024014,MADEGRO SR,PF9298,0,79,5,51.88209,4.42686,0,360,511,128,86,0,5,5,3.6,DORDRECHT,07-09 10:18,2026-01-12 19:14:07 GMT
2026-01-12T19:18:50.969647+00:00,244700519,ZK 24 AMARE,PB8839,0,30,5,51.84929,5.87102,0,360,511,128,13,3,3,3,1.9,NIJMEGEN,02-14 20:19,2026-01-12 19:14:51 GMT
2026-01-12T19:18:50.969647+00:00,205573990,SAINT TROPEZ,OT5739,0,80,5,51.89162,4.63616,0,180,90,0,122,13,12,11,0,,00-00 24:60,2026-01-12 19:10:24 GMT
2026-01-12T19:18:50.969647+00:00,244700269,GRAVELAND,PD9180,0,0,5,51.85776,6.0896,0,360,511,128,70,15,7,3,3.1,NIJMEGEN,11-08 12:00,2026-01-12 19:15:07 GMT
2026-01-12T19:18:50.969647+00:00,244670070,MANOUK 2,PE6947,0,20,5,51.89848,4.22139,0,360,511,128,100,11,5,8,1.6,3DE PET BOEI 61,01-11 08:34,2026-01-12 19:13:02 GMT
2026-01-12T19:18:50.969647+00:00,211816700, MANFRED DEYMANN 1/2,DF3428,0,99,0,51.94283,4.03379,2.3,315,511,128,100,12,10,26,2.1,NLRTM0116ADOCKX00050,05-09 00:00,2026-01-12 19:15:47 GMT
2026-01-12T19:18:50.969647+00:00,244730115,WILMA,PE4215,0,33,3,51.90366,5.54764,0,360,511,128,51,12,5,4,3,,00-00 24:60,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,245950000,RWS 86,PE5453,0,99,0,51.86737,4.30594,0,360,273,0,5,14,2,4,1.3,PATROUILLE,12-31 22:59,2026-01-12 19:15:40 GMT
2026-01-12T19:18:50.969647+00:00,244700427,VEERE,PE6324,0,80,5,51.88485,4.41882,0,360,511,128,110,0,0,12,1.7,ROTTERDAM,12-11 08:42,2026-01-12 19:13:10 GMT
2026-01-12T19:18:50.969647+00:00,244700575,RACHEL,PD7707,0,79,5,51.8511,6.13969,0,0,511,128,50,13,3,4,0,>><>?,00-00 00:00,2026-01-12 19:14:23 GMT
2026-01-12T19:18:50.969647+00:00,244750691,MRD-CROSSER,PI8218,0,69,0,51.88392,4.45549,0.1,156.1,511,128,21,0,3,3,1.5,OVERKANT,00-00 24:60,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244189997,ADVENTURE,PA6174,0,80,5,51.88536,4.41727,0,360,511,128,120,15,6,6,2.7,AMSTERDAM AMERIKAHAV,12-27 10:48,2026-01-12 19:13:16 GMT
2026-01-12T19:18:50.969647+00:00,244697000,VB KRACHT,PCWG,9489936,90,0,51.96091,4.14106,0,306.3,42,0,16,16,6,6,6.2,RTM,09-07 11:00,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,244090928,ZEEBEER,PF7186,0,37,15,51.81632,4.66483,0,360,511,128,9,4,2,2,0,,00-00 00:00,2026-01-12 18:50:25 GMT
2026-01-12T19:18:50.969647+00:00,311011900,JB-114,C6XJ9,8770728,99,3,51.90286,4.3771,0,232.9,511,128,15,40,2,30,6.6,NLSCI,08-27 02:00,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244061159,AHOY ADAMAS,PG6436,0,53,0,51.88465,4.44995,0.1,360,511,128,47,3,5,20,0,,00-00 24:60,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,244730912,AURA,PB6969,0,79,5,51.95909,4.0335,0,360,511,128,80,0,5,5,0.2,ROTTERDAM,11-08 00:10,2026-01-12 18:47:08 GMT
2026-01-12T19:18:50.969647+00:00,257768000,OCEAN MARLIN,LAWV8,9669213,90,5,51.89292,4.45453,0,139.4,287,0,35,41,0,18,5.5,NLRTM,12-19 04:00,2026-01-12 19:15:06 GMT
2026-01-12T19:18:50.969647+00:00,244780631,JANNEKE,PA3420,0,79,0,51.95837,5.65297,0,360,511,128,40,15,3,4,1.3,,02-10 12:15,2026-01-12 19:15:44 GMT
2026-01-12T19:18:50.969647+00:00,244010349,TRAFALGAR VERITY,PC5495,0,69,5,51.9641,5.93808,0,190.3,333,0,24,86,9,3,1.6,ARHEM,01-08 14:30,2026-01-12 19:11:31 GMT
2026-01-12T19:18:50.969647+00:00,211770970,MAI-W,DC9476,0,99,5,51.90334,4.35144,0,192.8,246,0,85,0,10,0,1.3,VLAARDINGEN  KWHAVEN,01-10 17:08,2026-01-12 19:01:33 GMT
2026-01-12T19:18:50.969647+00:00,244750916,SUBLIME,PG7416,0,79,5,51.93466,4.14879,0,302,293,0,95,15,2,10,3,SAARHAFEN SAARLOUISD,01-20 14:31,2026-01-12 19:14:19 GMT
2026-01-12T19:18:50.969647+00:00,244050426,RPA10,PF2945,9239563,90,0,51.88913,4.41728,0,360,511,128,15,14,6,2,0,ROTTERDAM,00-00 00:00,2026-01-12 19:15:38 GMT
2026-01-12T19:18:50.969647+00:00,244620974,COTRANS 10,PF9116,0,79,5,51.89796,4.53537,0.1,202.4,511,128,59,11,2,6,2.9,IJZENDOORN,12-19 17:48,2026-01-12 19:13:53 GMT
2026-01-12T19:18:50.969647+00:00,245665000,WEESLIFT 1,PDKK,8757099,90,15,51.81922,4.86072,0,165.5,511,128,23,23,9,11,1.8,HARDINXVELD,10-13 16:00,2026-01-12 19:15:34 GMT
2026-01-12T19:18:50.969647+00:00,248744000,YSALINE,9HA4792,9823364,79,0,51.89812,4.22859,0.7,338.6,350,3,23,194,28,4,7.1,GBKGH,01-13 08:30,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,244130028,CAPIO,PH7755,0,99,5,51.89899,4.4874,0,0,511,128,60,7,4,4,0.5,,00-00 00:00,2026-01-12 19:09:02 GMT
2026-01-12T19:18:50.969647+00:00,244670153,JURALIS,PF6195,0,79,5,51.89999,4.48945,0,33.8,511,128,82,0,4,5,2.5,SCHIEDAM,01-12 17:24,2026-01-12 19:14:54 GMT
2026-01-12T19:18:50.969647+00:00,211514670,BUEFFEL,DH3792,0,79,5,51.90214,5.54843,0,222.4,511,128,67,13,9,1,0.3,RHEINHUSEN,01-03 17:00,2026-01-12 19:13:51 GMT
2026-01-12T19:18:50.969647+00:00,244700394,RIVAL,PH8626,0,37,5,51.95827,5.67496,0,360,511,128,25,7,1,5,1.5,WAGENINGEN,08-01 13:00,2026-01-12 19:15:33 GMT
2026-01-12T19:18:50.969647+00:00,244660822,JACOBA,PC6013,0,37,5,51.81887,5.00301,0,360,511,128,6,11,3,1,0.2,WOERKUM..,12-25 15:50,2026-01-12 18:46:18 GMT
2026-01-12T19:18:50.969647+00:00,244124330,AVONTUUR,PH7253,0,37,15,51.9205,5.98363,0.2,360,511,128,3,9,2,2,0,,00-00 00:00,2026-01-12 19:05:06 GMT
2026-01-12T19:18:50.969647+00:00,244074275,DUDARO,PH7101,0,79,5,51.81406,4.6567,0,103,222,0,95,15,3,9,2.7,BRITTANNIEHAVEN,01-12 16:22,2026-01-12 19:14:53 GMT
2026-01-12T19:18:50.969647+00:00,244180626,WAALPLUS,PD9779,0,99,1,51.86973,6.0442,0,360,511,128,11,21,3,3,2,MILLINGEN A/D RIJN,06-13 00:07,2026-01-12 19:09:41 GMT
2026-01-12T19:18:50.969647+00:00,244670751,NOBILING,PI4666,0,37,15,51.84912,5.87083,0,0,511,128,6,23,4,2,0.2,NIJMW,12-12 12:00,2026-01-12 19:15:39 GMT
2026-01-12T19:18:50.969647+00:00,244733530,MSC MARJA,PB7691,0,79,15,51.84343,4.66829,6.7,144.7,511,128,0,0,0,0,0,,00-00 24:60,2026-01-12 19:15:36 GMT
2026-01-12T19:18:50.969647+00:00,244780506,HORIZON,PF5611,0,37,5,51.88765,5.51414,0,0,511,128,20,10,2,2,0.2,BENEDENLEEUWEN,07-03 16:46,2026-01-12 19:12:59 GMT
2026-01-12T19:18:50.969647+00:00,211510550,GAS 87,DB5083,0,80,0,51.8237,5.30705,6.2,97.4,100,0,98,12,6,7,1.9,ANTWERPEN,01-09 12:60,2026-01-12 19:15:40 GMT
2026-01-12T19:18:50.969647+00:00,244972020,STAELDIEP,PG3941,0,69,1,51.89755,4.41378,0,360,511,128,23,23,7,8,3,,00-00 24:60,2026-01-12 19:11:11 GMT
2026-01-12T19:18:50.969647+00:00,244780043,BATAVIER,PD4648,0,79,15,51.89931,4.48639,0,0,511,128,73,13,4,4,0.2,<,09-11 00:00,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,244670114,CRANE BARGE 4,PB3630,0,79,5,51.88886,4.41721,0.1,92.2,511,128,43,0,5,5,1.8,1E EEMHAVEN,01-01 00:26,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244100272,RENOVATIE,PH4732,0,79,0,51.83628,6.17417,0,0,511,128,125,10,8,6,0.4,,00-00 00:00,2026-01-12 19:15:36 GMT
2026-01-12T19:18:50.969647+00:00,244184921,JACOBA,PH6910,0,37,15,51.90943,4.49944,0.2,360,511,128,3,12,2,2,0,,00-00 00:00,2026-01-12 19:14:07 GMT
2026-01-12T19:18:50.969647+00:00,244730883,MARIA CORNELIA,PF3599,0,79,0,52.00313,5.10088,8.7,72.8,511,128,60,10,2,5,0,ROTT,05-10 13:20,2026-01-12 19:15:43 GMT
2026-01-12T19:18:50.969647+00:00,244150437,ORANJE,PC4428,0,70,0,51.89456,4.47647,0,360,511,128,7,10,2,3,2,R.DAM HAVENWERK,08-05 00:00,2026-01-12 19:15:21 GMT
2026-01-12T19:18:50.969647+00:00,244750959,PATRIA,PG3192,0,79,0,51.89873,5.52309,0,0,511,128,70,10,1,7,0.3,ELST,10-12 20:00,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,244620993,PROGRES,PE7848,0,79,5,51.82794,4.71339,1.3,225.2,227,0,121,14,4,11,2.5,KARLSRUHE,10-01 19:00,2026-01-12 19:15:04 GMT
2026-01-12T19:18:50.969647+00:00,244660148,ALVENO,PF6669,0,79,5,51.95684,5.65123,0,107.7,511,128,60,10,6,1,2.1,MISSISSIPPIHAVEN,12-02 19:12,2026-01-12 19:14:03 GMT
2026-01-12T19:18:50.969647+00:00,244650988,SENSATION,PD2705,0,79,5,51.95693,4.01015,0,360,511,128,135,0,9,9,2.3,DUISBURG,11-21 23:38,2026-01-12 19:07:22 GMT
2026-01-12T19:18:50.969647+00:00,244690455,RUBICON,PE7854,0,79,5,51.92372,4.21333,0,360,511,128,40,10,4,4,0,,00-00 24:60,2026-01-12 19:14:07 GMT
2026-01-12T19:18:50.969647+00:00,244750494,DB ALBATROS,PH7739,0,79,0,51.88549,4.27485,0,226.4,511,128,110,0,6,6,2,HAVENWERK,00-00 24:60,2026-01-12 19:15:30 GMT
2026-01-12T19:18:50.969647+00:00,244700715,CECILIA,PD7688,0,52,5,51.9575,4.03379,0,360,511,128,45,5,3,4,0.3,EUROPAHAVEN,01-12 11:30,2026-01-12 19:05:19 GMT
2026-01-12T19:18:50.969647+00:00,563308200,HERMANN SCHULTE,9V2604,9535187,70,0,51.96046,4.08499,3.4,18.3,15,-4,201,74,28,12,10.5,DEBRV,01-13 09:30,2026-01-12 19:15:47 GMT
2026-01-12T19:18:50.969647+00:00,244670969,TRANSITORIO,PE3339,0,79,5,51.90069,4.49282,0,0,511,128,60,0,4,4,0.1,WILHELMINAHAVEN TE S,01-12 18:57,2026-01-12 19:13:32 GMT
2026-01-12T19:18:50.969647+00:00,246899000,A2B LEADER,PDVC,9113733,70,5,51.87938,4.41686,0,247.4,289,0,90,10,9,9,5,GBTEE,01-13 15:00,2026-01-12 19:15:44 GMT
2026-01-12T19:18:50.969647+00:00,244710115,CONFIDE,PI2346,0,79,5,51.81371,4.65799,0,360,511,128,75,10,4,5,0,,10-02 06:25,2026-01-12 19:14:08 GMT
2026-01-12T19:18:50.969647+00:00,244850403,SNIP,PA4609,0,79,15,51.95159,4.1203,0,360,511,128,50,14,6,1,0,,00-00 24:60,2026-01-12 19:15:04 GMT
2026-01-12T19:18:50.969647+00:00,244013109,ESTO FIDELIS,PF4927,0,79,0,51.94762,4.11823,6.5,174.9,511,128,70,10,4,5,0,GORINCHEM,12-24 04:30,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,538004239,STELLA THERESA,V7VY2,9594145,80,5,51.93952,4.18303,0.1,19,308,0,104,22,5,16,8.7,NLRTM,01-08 14:00,2026-01-12 19:14:45 GMT
2026-01-12T19:18:50.969647+00:00,244078810,LEVINA HELENA,PD3751,0,79,5,51.8885,4.62668,0,360,511,128,80,20,4,5,1,,00-00 24:60,2026-01-12 19:14:16 GMT
2026-01-12T19:18:50.969647+00:00,244690317,WILLEM-LOURENS,PF3128,0,79,0,51.90171,4.39686,0.5,173,172,0,94,14,18,6,2.5,SCHIEDAM,01-12 05:59,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,205583990,OCEAN DRIVE,OT5839,0,79,0,51.8151,5.22134,0,0,511,128,97,13,10,0,0.4,WEVELGEM,10-30 20:26,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,244001058,MSTX 34,PI9834,0,60,5,51.9037,4.48477,0,360,511,128,2,10,7,1,0,VEERDIENST,00-00 24:60,2026-01-12 19:13:02 GMT
2026-01-12T19:18:50.969647+00:00,370380000,NAVIOS ALTAMIRA,3FRN4,9589827,70,5,51.96426,4.11746,0,42.8,114,0,251,41,25,20,17.9,NL RTM,01-06 12:15,2026-01-12 19:14:25 GMT
2026-01-12T19:18:50.969647+00:00,244660862,VORSTENBOSCH,PB4939,0,80,5,51.96724,4.04183,0,169.4,511,128,133,15,10,13,4.5,HAPPY NEWYEAR,12-31 23:00,2026-01-12 19:11:12 GMT
2026-01-12T19:18:50.969647+00:00,244740887,KINDERDIJK,PF9248,0,69,0,51.88856,4.62806,0,360,511,128,22,22,10,4,0,KINDERDIJK,00-00 24:60,2026-01-12 19:15:39 GMT
2026-01-12T19:18:50.969647+00:00,211845090,GENERATION,DH5137,0,80,0,51.81145,5.22607,6.5,67.7,65,0,100,10,9,3,2.2,ANDENACH,01-14 10:00,2026-01-12 19:15:21 GMT
2026-01-12T19:18:50.969647+00:00,269057490,RP ROTTERDAM,HE7410,0,80,5,51.90146,5.54416,0,360,511,128,95,15,6,6,1.5,IJZENDOORN,01-11 19:59,2026-01-12 19:10:25 GMT
2026-01-12T19:18:50.969647+00:00,244690410,RIJNPLUS,PH3997,0,99,0,51.86747,4.32183,0,360,511,128,20,8,2,3,0,BUNKEREN ROTTERDAM,00-00 00:00,2026-01-12 19:14:39 GMT
2026-01-12T19:18:50.969647+00:00,244660890,DRECHTSTEDEN 2,PE4473,0,69,5,51.89084,4.6291,0,360,511,128,5,13,3,3,2,GORINCHEM,00-00 24:60,2026-01-12 18:53:52 GMT
2026-01-12T19:18:50.969647+00:00,205576790,SCHELDEDAM,PF9489,0,79,5,51.89133,4.43078,0,360,511,128,68,12,4,6,1,ALBERTKANAAL,01-15 20:00,2026-01-12 19:15:31 GMT
2026-01-12T19:18:50.969647+00:00,244670978,DAMIANO,PB5975,0,80,0,51.87751,5.99629,6,44,511,128,75,10,5,5,1.5,SALZGITTER  TAN QUID,01-18 08:35,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,244700535,DWS 10 WATERGEUS,PG7857,0,99,0,51.89744,4.461,0,273.4,511,128,5,20,2,5,0.1,ROTTERDAM,00-00 24:60,2026-01-12 19:15:32 GMT
2026-01-12T19:18:50.969647+00:00,244001996,NOORDERLICHT,PE4333,0,79,5,51.81395,4.6582,0,360,312,0,85,0,9,1,2.9,SGRAVENDEEL NLGRA,01-09 11:33,2026-01-12 19:07:21 GMT
2026-01-12T19:18:50.969647+00:00,244003614,DEN BOSCH MAX BLAUW,PG7116,0,79,5,51.86159,5.82946,0,185,511,128,75,15,7,5,0,DEN BOSCH EXSPRESS,01-06 00:00,2026-01-12 19:14:47 GMT
2026-01-12T19:18:50.969647+00:00,232064647,DUKE,MTAX6,9849734,52,5,51.89809,4.44363,0,105,104,0,8,19,3,8,2.8,ROTTERDAM,12-12 03:30,2026-01-12 19:15:18 GMT
2026-01-12T19:18:50.969647+00:00,244100001,CORNELIS SR,PC8175,0,79,0,51.89752,5.64481,6.8,102.4,511,128,68,12,4,5,0,WAAL,01-12 19:57,2026-01-12 19:15:41 GMT
2026-01-12T19:18:50.969647+00:00,231356000,HELGAFELL,OZ 2049,9306017,79,5,51.88141,4.40103,0,180.4,262,-1,128,9,11,11,8.4,NLRTM,01-12 10:00,2026-01-12 19:14:39 GMT
2026-01-12T19:18:50.969647+00:00,244030198,IVERNIA,PC3554,0,90,0,51.82399,4.71072,2.5,275,511,128,125,10,10,6,0,ROTTERDAM HARTELHAV,01-12 23:15,2026-01-12 19:15:39 GMT
2026-01-12T19:18:50.969647+00:00,244660061,FATAMORGANA,PB4441,0,79,0,51.98,5.89921,8.7,132.4,132,128,72,14,2,9,0,PANNERDENSCH KANAAL,01-12 21:06,2026-01-12 19:15:45 GMT
2026-01-12T19:18:50.969647+00:00,244660306,PROVIDENTIA,PI5543,0,79,0,51.89711,4.48149,0.1,151.8,511,128,57,10,2,6,2,0,01-01 00:00,2026-01-12 19:15:39 GMT
2026-01-12T19:18:50.969647+00:00,244750616,SEMPER FI,PG7922,0,79,0,51.80612,5.34051,10.9,301.2,311,127,98,12,3,9,0,,00-00 24:60,2026-01-12 19:15:46 GMT
2026-01-12T19:18:50.969647+00:00,244020072,VLIJ,PH5372,0,69,0,51.80318,4.62884,0,360,511,128,11,21,5,2,1.4,,12-31 24:00,2026-01-12 19:15:45 GMT
2026-01-12T19:18:50.969647+00:00,244890215,MARINA,PF2387,0,52,0,51.86861,6.04812,0,360,511,128,13,6,3,2,1.2,NIJMEGEN,02-10 15:00,2026-01-12 19:15:48 GMT
2026-01-12T19:18:50.969647+00:00,244630032,ALDEANO,PF3218,0,99,5,51.89879,4.48731,0,0,511,128,0,55,0,6,0,0,00-00 00:00,2026-01-12 19:13:48 GMT
2026-01-12T19:18:50.969647+00:00,210408000,SCARLATTI,5BZK5,9866976,82,1,51.88326,4.34144,0,307.6,32,0,81,19,1,13,4.6,ROTTERDAM,01-11 07:00,2026-01-12 19:12:42 GMT
2026-01-12T19:18:50.969647+00:00,244670740,NOMADIS,PH9715,0,20,0,51.87486,6.02893,6.3,130.6,511,128,75,10,3,6,0,,00-00 00:00,2026-01-12 19:15:37 GMT
2026-01-12T19:18:50.969647+00:00,244650632,INVOTIS  VIII,PA6089,0,99,0,51.95856,4.13707,8.8,123.9,511,128,39,4,7,3,0,ROTTERDAM,00-00 00:00,2026-01-12 19:14:24 GMT
2026-01-12T19:18:50.969647+00:00,244830512,MONARCH,PI6406,0,80,5,51.88473,4.29251,0,105.7,193,0,130,5,3,15,0,ROTTERDAM BOTLEK,00-00 24:60,2026-01-12 19:12:56 GMT
2026-01-12T19:18:50.969647+00:00,244730716,TROMSO,PD2199,0,79,5,51.82783,4.71362,0,360,511,128,76,10,3,7,0,LELYSTAD,01-06 12:28,2026-01-12 19:15:07 GMT
2026-01-12T19:18:50.969647+00:00,244700841,LADY ANNE,PF4408,0,69,5,51.9171,4.24746,0,360,511,128,15,55,4,4,0,MAASBOMMEL,01-02 19:00,2026-01-12 19:13:04 GMT
2026-01-12T19:18:50.969647+00:00,219000949,HEBO-LIFT 9,OYTK2,0,99,3,51.89299,4.41744,0,56.2,56,0,43,24,16,11,4.5,ROTTERDAM,01-20 06:00,2026-01-12 19:15:39 GMT
2026-01-12T19:18:50.969647+00:00,244373705,LARGO,PC7863,0,37,0,51.89513,4.21795,0,360,511,128,5,18,2,3,1.4,BRIELLE  .,05-01 19:00,2026-01-12 19:15:42 GMT
2026-01-12T19:18:50.969647+00:00,232039261,AMS RETRIEVER,MKKH9,9928982,54,5,51.90254,4.46944,0,30.3,244,0,10,13,2,7,2.3,RTM,01-08 17:30,2026-01-12 19:14:30 GMT
